accountAgeDays,numItems,localTime,paymentMethod,paymentMethodAgeDays,label
883,1,4.921318,creditcard,28.99513889,0
2000,1,4.836982,creditcard,217.1180556,0
3,1,4.836982,creditcard,2.79375,0
24,1,4.52458,paypal,23.80486111,0
20,1,4.876771,paypal,19.96944444,0
1,1,5.040929,creditcard,0,1
280,1,5.034622,creditcard,0.004861111,0
171,2,4.886641,creditcard,0.043055556,0
14,1,5.017904,creditcard,0,0
2000,1,4.921318,creditcard,0.001388889,0
865,1,4.52458,creditcard,864.2083333,0
2000,1,4.742303,creditcard,129.8798611,0
675,1,4.745402,creditcard,0,0
355,1,4.895263,creditcard,0,0
576,1,5.017904,paypal,0,0
2000,2,4.895263,creditcard,4.554861111,0
2000,1,5.034622,creditcard,0,0
698,1,4.461622,creditcard,0,0
181,1,4.886641,creditcard,180.8701389,0
2000,1,4.876771,creditcard,0,0
2,1,4.962055,creditcard,0.002083333,0
85,2,4.962055,creditcard,0,0
27,1,4.886641,paypal,0.929166667,0
735,1,4.836982,creditcard,0,0
1637,1,4.745402,creditcard,1.710416667,0
290,1,4.921349,paypal,0,0
2000,1,4.057414,creditcard,118.0652778,0
139,1,4.895263,paypal,93.82847222,0
611,1,4.057414,creditcard,0,0
574,1,4.921349,creditcard,140.0194444,0
65,1,5.017904,creditcard,0.000694444,0
249,1,4.748314,creditcard,0,0
500,1,4.921318,creditcard,202.0958333,0
901,1,5.034622,creditcard,0.000694444,0
2000,1,4.745402,creditcard,0,0
355,1,4.836982,paypal,0,0
2000,1,4.962055,creditcard,480.8069444,0
2000,1,4.876771,creditcard,0.002083333,0
45,1,4.895263,creditcard,0,0
64,1,4.886641,creditcard,0,0
72,1,4.895263,storecredit,68.82986111,0
53,1,4.886641,creditcard,0,0
54,1,4.895263,creditcard,0,0
881,1,4.748314,storecredit,0,0
1547,1,5.040929,creditcard,20.22291667,0
185,1,4.748314,creditcard,2.197916667,0
60,1,4.921349,creditcard,59.83402778,0
156,1,4.921349,paypal,0,0
1955,1,4.921318,creditcard,0,0
96,1,4.836982,creditcard,0.000694444,0
4,1,4.505662,creditcard,3.608333333,0
71,1,4.965339,creditcard,1.866666667,0
2000,1,4.895263,paypal,0,0
1559,1,4.836982,creditcard,0.000694444,0
243,1,4.921318,paypal,0.004166667,0
90,1,3.954522,creditcard,0,0
1094,1,4.745402,creditcard,0,0
11,1,4.921318,creditcard,0,0
5,1,4.742303,creditcard,4.005555556,0
596,1,4.461622,creditcard,595.7090278,0
2000,1,4.505662,storecredit,1.991666667,0
1519,1,4.745402,creditcard,149.2513889,0
2000,1,4.748314,paypal,0,0
49,1,4.745402,creditcard,0,0
2000,1,4.745402,creditcard,407.7652778,0
11,1,4.745402,creditcard,9.985416667,0
21,1,5.017904,creditcard,0,0
2000,1,4.965339,paypal,280.4472222,0
1160,1,4.876771,paypal,0.000694444,0
882,1,4.886641,creditcard,0.000694444,0
1035,1,4.742303,creditcard,283.7861111,0
2,1,4.836982,paypal,0.929166667,0
2000,1,4.895263,creditcard,7.808333333,0
79,1,4.742303,creditcard,0,0
45,2,4.52458,creditcard,44.37638889,0
2000,1,4.748314,storecredit,0.011805556,0
2000,1,5.017904,creditcard,985.2868056,0
107,1,4.52458,creditcard,106.1118056,0
2000,1,4.52458,paypal,1.672916667,0
999,1,4.505662,creditcard,137.1645833,0
2000,1,4.748314,paypal,0.002083333,0
601,1,4.895263,paypal,0.8125,0
2,1,4.921318,creditcard,1.060416667,0
217,1,4.52458,creditcard,10.02777778,0
2,1,4.921349,paypal,0,0
1048,1,4.965339,creditcard,0.004861111,0
433,1,4.876771,creditcard,0,0
317,1,3.954522,creditcard,142.7166667,0
477,1,4.748314,creditcard,0,0
2000,1,4.836982,creditcard,0.661805556,0
1706,1,4.921349,creditcard,388.8673611,0
57,3,4.742303,creditcard,0,0
2000,1,4.836982,creditcard,89.75763889,0
1,1,4.057414,paypal,0,1
387,1,4.836982,creditcard,0,0
19,1,4.895263,creditcard,18.92152778,0
361,1,5.017904,creditcard,359.2451389,0
42,1,4.886641,creditcard,0,0
57,1,4.057414,paypal,56.05277778,0
1627,1,4.895263,creditcard,150.0527778,0
1,1,4.52458,creditcard,0.001388889,1
2000,1,4.748314,paypal,2.661805556,0
871,1,5.017904,creditcard,870.9736111,0
3,1,4.461622,creditcard,0.6,0
12,1,4.921318,paypal,0,0
1319,1,5.040929,paypal,0.129166667,0
1077,2,4.921318,creditcard,0,0
1799,1,4.876771,creditcard,277.8284722,0
555,1,4.748314,creditcard,0,0
2000,1,4.505662,creditcard,0.00625,0
889,1,4.748314,creditcard,239.8256944,0
339,1,5.017904,paypal,338.1055556,0
1247,1,4.505662,paypal,13.37986111,0
2000,1,4.876771,creditcard,0.002777778,0
253,1,5.017904,paypal,84.17083333,0
1893,1,4.505662,creditcard,0.004166667,0
2000,1,2.596228,creditcard,490.5333333,0
398,1,4.748314,creditcard,374.7430556,0
1286,1,3.954522,creditcard,0.004861111,0
1380,1,4.921349,creditcard,0,0
1676,1,5.017904,creditcard,0.002083333,0
760,1,2.596228,paypal,0.002083333,0
1270,1,4.876771,creditcard,0,0
1447,1,5.017904,paypal,0,0
2,1,4.921349,creditcard,0,0
2000,1,4.057414,paypal,583.0548611,0
2,2,4.742303,creditcard,0.000694444,0
49,1,4.52458,creditcard,48.02222222,0
2,1,5.040929,creditcard,0,0
2000,1,4.876771,creditcard,520.0152778,0
160,1,5.017904,paypal,0,0
1503,1,4.886641,creditcard,1193.422917,0
62,1,4.748314,paypal,61.01875,0
1039,1,4.876771,creditcard,0.010416667,0
1984,1,2.596228,creditcard,1983.398611,0
1,1,4.886641,paypal,0.000694444,1
262,1,5.034622,creditcard,0,0
10,1,4.836982,paypal,9.651388889,0
914,1,5.017904,creditcard,357.5409722,0
109,1,4.505662,storecredit,0,0
14,1,4.52458,paypal,0.001388889,0
1006,1,4.886641,creditcard,0,0
231,1,5.040929,creditcard,0.196527778,0
2000,1,4.505662,creditcard,255.4645833,0
216,1,4.745402,creditcard,0,0
1806,1,3.575983,creditcard,2.245138889,0
2000,1,5.034622,creditcard,745.0951389,0
1215,1,4.057414,creditcard,2.145833333,0
1679,1,4.505662,creditcard,0,0
1654,1,4.965339,creditcard,7.338888889,0
1357,1,4.745402,paypal,0,0
1738,1,4.965339,creditcard,0,0
2000,1,4.921349,creditcard,465.9826389,0
120,5,2.596228,creditcard,119.5576389,0
20,1,4.962055,storecredit,0.000694444,0
370,1,4.965339,paypal,0,0
575,1,4.748314,paypal,0.019444444,0
406,1,4.876771,storecredit,309.1104167,0
42,1,4.962055,paypal,41.09652778,0
1404,1,4.876771,creditcard,0.000694444,0
1209,2,4.52458,creditcard,0.020833333,0
1330,1,4.886641,creditcard,0,0
19,1,4.748314,creditcard,0,0
538,1,4.742303,creditcard,0,0
24,1,4.461622,creditcard,23.99097222,0
11,1,4.742303,paypal,0,0
2000,1,4.745402,creditcard,1694.660417,0
1638,1,4.505662,creditcard,742.7333333,0
99,1,4.921349,paypal,93.22361111,0
1964,1,4.742303,creditcard,0,0
377,1,4.886641,creditcard,0,0
5,1,4.921349,creditcard,4.404166667,0
1996,1,4.057414,paypal,17.43402778,0
84,1,4.742303,creditcard,83.93541667,0
564,1,4.836982,paypal,0,0
1303,1,4.876771,creditcard,0,0
1600,1,4.886641,creditcard,0.345833333,0
85,1,4.52458,paypal,84.25138889,0
2,1,5.017904,paypal,0.879166667,0
81,1,4.748314,paypal,11.87361111,0
1808,1,4.962055,storecredit,308.73125,0
2000,1,4.461622,creditcard,344.6138889,0
610,1,4.886641,creditcard,0,0
601,1,4.921349,creditcard,413.9506944,0
2000,1,4.742303,creditcard,1475.386111,0
19,1,4.057414,paypal,0.002083333,0
2000,1,4.057414,creditcard,88.24027778,0
874,1,4.921318,paypal,223.9354167,0
245,1,4.057414,creditcard,60.97013889,0
1707,1,5.017904,creditcard,0,0
280,1,4.52458,creditcard,279.9597222,0
12,2,4.876771,creditcard,11.86388889,0
22,1,4.921349,paypal,0,0
13,1,4.962055,creditcard,0,0
2000,1,4.962055,creditcard,3.667361111,0
714,1,4.886641,creditcard,89.70902778,0
145,1,4.52458,creditcard,144.4555556,0
66,1,4.965339,creditcard,65.01458333,0
527,1,4.962055,creditcard,0,0
2000,2,4.52458,creditcard,1159.916667,0
2000,1,4.921349,creditcard,0,0
3,1,5.034622,creditcard,0.019444444,0
394,1,5.040929,creditcard,0.002083333,0
200,1,4.965339,creditcard,0,0
6,1,5.034622,paypal,0,0
293,1,4.748314,creditcard,0,0
45,1,4.742303,creditcard,0,0
151,1,4.895263,creditcard,0.000694444,0
2000,1,4.876771,creditcard,16.02638889,0
61,1,5.017904,creditcard,0,0
2000,1,4.886641,storecredit,209.1756944,0
1194,1,4.836982,creditcard,0.224305556,0
164,1,4.505662,creditcard,163.3854167,0
198,1,4.836982,creditcard,0,0
1569,1,4.965339,creditcard,113.2083333,0
211,1,2.94894,creditcard,210.6208333,0
2000,1,4.962055,creditcard,0,0
2000,1,5.034622,creditcard,0,0
1744,2,4.461622,creditcard,519.7701389,0
913,1,4.057414,creditcard,150.5666667,0
622,1,4.505662,paypal,0,0
64,1,5.034622,paypal,0,0
670,1,3.575983,paypal,0.020833333,0
12,1,5.017904,paypal,0,0
529,1,4.836982,paypal,161.1326389,0
1785,1,4.52458,paypal,686.6993056,0
2,1,4.921318,paypal,0,0
64,1,4.895263,paypal,0,0
1343,1,4.745402,paypal,0,0
2000,1,4.836982,creditcard,0.004861111,0
14,1,4.962055,creditcard,0,0
833,1,4.876771,paypal,0.000694444,0
1,1,4.962055,creditcard,0,1
835,1,4.876771,creditcard,443.2694444,0
1889,1,5.034622,creditcard,0,0
2000,1,4.876771,creditcard,0,0
1,2,4.921349,creditcard,0,1
1201,1,5.017904,creditcard,586.3888889,0
1777,1,5.017904,paypal,0,0
1889,1,5.017904,creditcard,0.902083333,0
438,1,5.017904,paypal,0,0
8,1,4.745402,creditcard,0,0
7,1,4.921318,creditcard,0,0
1758,1,4.895263,creditcard,0,0
1610,1,4.965339,creditcard,0,0
2000,1,4.461622,creditcard,0.371527778,0
784,1,4.921318,creditcard,0,0
2000,1,5.040929,creditcard,1152.494444,0
2000,1,4.921318,storecredit,411.9597222,0
2000,1,4.742303,creditcard,0,0
753,1,4.921349,creditcard,0,0
2000,1,4.962055,creditcard,0.000694444,0
45,1,4.921318,creditcard,0,0
181,1,3.483951,creditcard,180.0270833,0
16,1,4.886641,creditcard,0,0
2000,1,4.886641,creditcard,0,0
5,1,4.742303,creditcard,0,0
43,1,4.921318,creditcard,0,0
58,1,4.748314,paypal,0.000694444,0
1197,1,4.965339,creditcard,0,0
2000,1,4.748314,creditcard,1676.770139,0
1622,1,4.836982,creditcard,0.000694444,0
35,1,5.017904,creditcard,0.003472222,0
2000,1,4.876771,creditcard,0,0
2000,1,4.836982,creditcard,0.652777778,0
1873,1,4.748314,paypal,0.024305556,0
2000,1,5.017904,paypal,9.531944444,0
1619,1,4.748314,creditcard,25.02916667,0
2000,1,5.034622,creditcard,0,0
2000,1,5.017904,creditcard,0,0
145,1,4.745402,paypal,0,0
153,1,4.886641,creditcard,0,0
148,1,4.461622,creditcard,147.7729167,0
243,1,4.962055,creditcard,0,0
1183,1,4.836982,paypal,60.55486111,0
836,1,4.745402,paypal,0,0
207,1,4.965339,creditcard,206.9222222,0
90,1,4.962055,creditcard,89.94236111,0
2,2,4.748314,creditcard,0.00625,0
5,1,4.921318,paypal,0,0
41,1,4.876771,creditcard,0,0
215,1,4.745402,creditcard,0,0
1979,1,5.040929,creditcard,0.375,0
133,1,5.040929,paypal,0.001388889,0
1979,1,4.962055,creditcard,0.000694444,0
891,1,4.742303,paypal,0.000694444,0
2000,1,4.057414,paypal,0.000694444,0
1894,1,5.040929,creditcard,0,0
30,1,5.017904,paypal,0,0
44,1,4.876771,paypal,43.93402778,0
2000,1,4.895263,creditcard,699.51875,0
615,1,4.057414,paypal,224.3694444,0
875,1,4.921318,paypal,651.1979167,0
183,1,4.886641,creditcard,0,0
1614,1,4.965339,paypal,0.000694444,0
1,1,3.575983,creditcard,0.002083333,1
5,1,5.034622,creditcard,0,0
2000,1,4.886641,storecredit,1113.818056,0
58,1,4.748314,creditcard,57.03402778,0
1984,1,4.921349,paypal,0.114583333,0
1222,1,4.962055,paypal,114.1270833,0
405,1,4.836982,storecredit,53.85069444,0
110,1,3.954522,creditcard,0,0
2000,1,4.748314,creditcard,0.01875,0
1564,1,2.596228,creditcard,81.34444444,0
147,1,4.461622,creditcard,0.001388889,0
2000,1,4.886641,creditcard,0.001388889,0
1860,1,4.876771,creditcard,0,0
167,1,4.886641,creditcard,72.57083333,0
2000,1,4.895263,creditcard,0.513888889,0
674,1,4.745402,storecredit,0,0
927,1,5.017904,creditcard,0,0
1603,1,5.040929,paypal,0,0
1787,1,4.895263,creditcard,686.8902778,0
468,1,4.748314,paypal,0,0
456,1,4.895263,creditcard,0,0
1739,1,4.921318,creditcard,0,0
40,1,4.921349,creditcard,39.26180556,0
516,1,4.965339,creditcard,116.7756944,0
1,1,4.895263,creditcard,0.022222222,1
328,1,5.017904,creditcard,0,0
10,1,4.876771,creditcard,0,0
2000,1,4.745402,paypal,0.13125,0
55,1,4.52458,paypal,0.000694444,0
5,1,5.034622,creditcard,4.4,0
1355,1,4.965339,creditcard,0,0
304,1,5.017904,storecredit,0.014583333,0
172,1,5.017904,creditcard,171.8701389,0
2000,1,4.505662,creditcard,363.3736111,0
2000,1,4.876771,creditcard,0.001388889,0
850,1,4.895263,creditcard,0,0
1955,1,4.962055,creditcard,30.21666667,0
112,1,4.962055,creditcard,0,0
1484,1,4.461622,paypal,0.002083333,0
2,2,5.017904,creditcard,1.445138889,0
2000,1,5.017904,creditcard,0.000694444,0
1873,1,4.52458,creditcard,0,0
259,1,4.745402,paypal,0,0
935,1,4.52458,creditcard,12.3875,0
1251,1,4.748314,creditcard,0.016666667,0
1010,1,4.745402,creditcard,451.0430556,0
264,1,5.034622,paypal,0,0
549,1,4.895263,creditcard,0.440972222,0
4,1,5.017904,storecredit,0.000694444,0
31,1,5.034622,creditcard,0,0
29,1,4.921349,creditcard,0,0
1,1,4.836982,creditcard,0.000694444,1
1977,1,4.745402,paypal,0,0
2000,1,4.921349,storecredit,27.69791667,0
2000,1,5.034622,creditcard,0,0
1,1,4.748314,paypal,0.000694444,1
1338,1,4.836982,creditcard,240.6965278,0
900,1,4.921349,creditcard,0,0
995,1,4.886641,creditcard,0,0
14,1,4.921318,creditcard,13.98194444,0
2000,1,4.886641,creditcard,55.75,0
2000,1,4.505662,creditcard,0,0
2000,1,4.52458,creditcard,13.28333333,0
201,1,4.836982,creditcard,0.021527778,0
2000,1,4.742303,creditcard,0.001388889,0
170,1,4.461622,creditcard,169.6263889,0
33,1,4.836982,creditcard,32.60625,0
581,1,4.962055,creditcard,0.053472222,0
29,1,4.836982,storecredit,0,0
72,1,4.52458,storecredit,0,0
17,1,4.461622,paypal,16.74305556,0
7,1,4.876771,creditcard,3.213888889,0
6,1,4.461622,creditcard,0,0
2000,1,4.962055,creditcard,451.8805556,0
2000,1,4.876771,creditcard,116.0833333,0
4,1,4.921349,paypal,0,0
159,1,4.965339,creditcard,136.1368056,0
34,1,4.895263,creditcard,0,0
353,1,4.836982,creditcard,0,0
38,1,4.921318,paypal,0.000694444,0
83,1,4.52458,creditcard,82.70416667,0
2000,1,3.954522,paypal,1004.015278,0
2000,1,4.921318,creditcard,0.000694444,0
2000,1,4.748314,paypal,0,0
7,1,4.921349,creditcard,6.004861111,0
2000,1,4.876771,creditcard,0.000694444,0
3,1,4.965339,creditcard,2.086805556,0
117,1,4.742303,creditcard,25.95347222,0
2,1,4.461622,creditcard,0,0
549,1,4.921318,creditcard,0,0
10,1,5.017904,creditcard,4.479861111,0
103,1,5.034622,paypal,0.000694444,0
1702,1,4.505662,creditcard,0.005555556,0
623,1,4.745402,creditcard,0,0
2000,1,4.965339,creditcard,0,0
1263,1,4.895263,creditcard,0,0
318,1,5.040929,creditcard,0,0
905,1,4.836982,creditcard,244.4583333,0
213,1,3.575983,creditcard,0,0
77,1,4.836982,creditcard,0,0
45,1,4.962055,creditcard,0,0
1057,1,5.017904,creditcard,0.015277778,0
1536,1,3.575983,creditcard,0.379166667,0
2000,1,4.748314,creditcard,1002.030556,0
114,1,5.017904,paypal,113.20625,0
1507,1,5.040929,paypal,15.21666667,0
431,1,3.954522,creditcard,190.86875,0
1354,1,4.461622,creditcard,327.4236111,0
1996,1,4.962055,storecredit,272.7347222,0
1325,1,4.965339,creditcard,0,0
2000,1,3.483951,creditcard,503.4243056,0
2000,1,4.921318,paypal,0,0
73,1,4.962055,creditcard,72.80208333,0
1769,1,4.748314,creditcard,134.8291667,0
1976,1,5.034622,creditcard,0.001388889,0
28,1,4.505662,creditcard,0.000694444,0
112,1,4.965339,creditcard,0.004861111,0
112,2,4.52458,creditcard,111.8722222,0
199,1,5.034622,paypal,0,0
2000,1,4.505662,creditcard,0.035416667,0
13,1,4.52458,paypal,12.34027778,0
1852,1,4.748314,paypal,0.004166667,0
2000,1,4.921318,creditcard,0.010416667,0
2000,1,4.836982,creditcard,0,0
1749,2,4.52458,storecredit,0.000694444,0
786,1,4.962055,creditcard,0,0
26,1,4.748314,creditcard,0,0
2000,1,4.876771,creditcard,0.004861111,0
151,1,4.742303,creditcard,0.471527778,0
44,1,4.886641,paypal,27.94097222,0
2,1,4.748314,creditcard,1.747222222,0
247,1,4.921318,creditcard,0,0
97,1,4.921318,creditcard,96.21944444,0
9,1,4.921318,creditcard,7.988888889,0
712,1,5.040929,creditcard,0,0
2000,1,4.836982,creditcard,2.715277778,0
870,1,4.921349,creditcard,0,0
509,1,4.965339,creditcard,0,0
2,1,4.886641,creditcard,1.700694444,0
2000,1,4.057414,paypal,606.8847222,0
29,1,4.745402,storecredit,0,0
2,1,4.965339,creditcard,1.421527778,0
1235,1,2.94894,creditcard,402.7513889,0
1717,1,4.52458,paypal,596.1076389,0
2000,1,4.921318,creditcard,0,0
2000,1,5.017904,creditcard,0,0
2000,1,4.52458,paypal,342.1069444,0
548,1,4.836982,creditcard,0.002083333,0
691,1,4.886641,storecredit,0,0
763,1,4.745402,creditcard,0.0125,0
2,1,4.965339,creditcard,0,0
1318,1,5.034622,creditcard,0.000694444,0
1589,1,2.596228,creditcard,0,0
2,1,4.52458,creditcard,0.035416667,0
2000,1,5.034622,creditcard,1147.395139,0
293,1,4.505662,creditcard,0.027083333,0
134,1,4.895263,creditcard,10.04861111,0
986,1,4.921349,paypal,967.0069444,0
2000,1,4.52458,creditcard,0.000694444,0
2000,1,5.017904,creditcard,0,0
62,1,4.52458,creditcard,61.89791667,0
833,1,4.962055,creditcard,0,0
2000,1,4.965339,creditcard,0,0
2000,1,5.040929,paypal,309.5118056,0
2000,1,4.461622,paypal,0.505555556,0
2000,1,4.876771,creditcard,844.1472222,0
172,1,4.876771,creditcard,2.298611111,0
28,1,4.057414,creditcard,0.000694444,0
112,1,4.745402,creditcard,0.001388889,0
7,1,4.921318,creditcard,6.992361111,0
142,1,4.836982,storecredit,0,0
1,1,4.748314,creditcard,0,1
2000,1,4.742303,paypal,333.4326389,0
14,1,4.52458,creditcard,13.075,0
1725,1,4.876771,creditcard,0,0
120,1,5.040929,creditcard,0.001388889,0
905,1,4.921318,creditcard,0,0
3,1,4.962055,creditcard,2.689583333,0
312,1,4.745402,storecredit,0.001388889,0
2,1,4.748314,paypal,1.936111111,0
325,1,4.876771,creditcard,0,0
92,1,5.040929,creditcard,91.20555556,0
45,1,4.836982,paypal,0,0
2,1,5.017904,paypal,1.008333333,0
169,1,4.742303,creditcard,0.000694444,0
34,1,4.461622,paypal,33.96597222,0
2000,1,4.921349,creditcard,1282.289583,0
2,1,5.034622,creditcard,1.207638889,0
2000,1,4.895263,creditcard,0,0
413,1,4.921349,creditcard,0.03125,0
2000,1,4.505662,storecredit,0,0
117,1,4.921318,paypal,0,0
2,1,4.895263,creditcard,1.466666667,0
1697,1,3.483951,creditcard,86.76458333,0
1334,1,2.94894,creditcard,719.4055556,0
1132,1,4.836982,storecredit,0.00625,0
34,1,3.483951,paypal,0,0
43,1,4.748314,creditcard,0.000694444,0
71,1,4.962055,creditcard,70.00625,0
906,1,4.836982,creditcard,905.4652778,0
43,1,3.954522,creditcard,0,0
331,1,4.461622,creditcard,202.4590278,0
123,1,3.066058,creditcard,119.2152778,0
136,1,4.461622,creditcard,0.001388889,0
1106,1,4.461622,creditcard,0.867361111,0
2000,1,4.962055,paypal,547.6069444,0
7,1,4.876771,creditcard,6.914583333,0
2,1,4.965339,creditcard,0.002777778,0
2000,1,4.745402,storecredit,0,0
2,1,4.505662,creditcard,1.628472222,0
2000,1,4.52458,creditcard,0.00625,0
296,1,4.745402,creditcard,0,0
1836,1,4.962055,creditcard,0,0
2000,1,4.461622,creditcard,0.000694444,0
231,1,4.921349,creditcard,0,0
274,1,4.921318,paypal,0,0
1738,1,4.886641,creditcard,0.002777778,0
1379,2,4.52458,creditcard,0.009722222,0
2000,1,4.962055,creditcard,1120.343056,0
183,1,4.748314,creditcard,0,0
938,1,5.017904,creditcard,0,0
1306,1,4.461622,creditcard,0.050694444,0
2000,1,4.836982,paypal,0,0
78,1,4.886641,creditcard,0.002777778,0
183,1,5.034622,creditcard,182,0
1493,1,4.505662,creditcard,218.1527778,0
611,1,4.921318,paypal,0,0
8,1,4.52458,creditcard,0.000694444,0
918,2,5.034622,creditcard,175.1284722,0
1975,1,4.742303,creditcard,230.3777778,0
25,1,4.876771,paypal,0,0
78,1,5.040929,creditcard,77.13819444,0
2000,1,4.895263,creditcard,74.05347222,0
581,1,4.886641,creditcard,0,0
167,1,5.034622,creditcard,0,0
45,1,4.895263,creditcard,42.70138889,0
1610,1,4.962055,paypal,0.001388889,0
279,1,5.040929,creditcard,140.1798611,0
199,1,4.876771,creditcard,0.000694444,0
489,1,4.836982,creditcard,0.001388889,0
1749,1,4.921318,creditcard,761.0541667,0
6,1,4.836982,creditcard,0,0
54,1,4.745402,paypal,7.974305556,0
48,1,5.017904,creditcard,0.002083333,0
2000,1,4.895263,creditcard,6.733333333,0
2000,1,4.745402,creditcard,375.5805556,0
1808,1,4.52458,creditcard,0,0
2000,1,4.962055,paypal,24.05694444,0
991,1,4.745402,storecredit,0,0
852,1,4.895263,creditcard,0,0
4,1,4.52458,paypal,0,0
3,1,5.040929,paypal,0,0
885,1,5.040929,creditcard,316.4381944,0
1416,1,4.748314,creditcard,79.67430556,0
2000,1,5.040929,paypal,462.01875,0
20,1,4.52458,paypal,19.59305556,0
1718,1,4.876771,creditcard,0.003472222,0
2000,1,4.876771,paypal,0,0
308,1,4.895263,creditcard,0.001388889,0
1655,1,4.745402,creditcard,324.7805556,0
1231,1,4.962055,creditcard,104.7416667,0
2000,1,5.034622,creditcard,0.260416667,0
2000,1,4.895263,creditcard,0,0
1072,1,4.876771,creditcard,355.2888889,0
118,1,4.745402,paypal,0.000694444,0
1438,1,4.895263,creditcard,703.4541667,0
3,1,4.461622,paypal,0,0
1929,1,4.748314,storecredit,460.6326389,0
62,1,5.034622,creditcard,0,0
391,1,5.017904,paypal,0,0
624,1,4.921349,creditcard,58.91805556,0
2000,1,4.886641,storecredit,0.00625,0
